id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16636785,Lovely new house with nice garden view,109788769,Mia,,Wyndham,-37.85789360076273,144.74804140959827,Private room,66,1,2,2017-03-11,1.87,6,361
11426714,位于saltwater coast环境优美带会所house,43473834,Parrot,,Wyndham,-37.90878131252742,144.7774794238654,Private room,38,1,40,2017-03-09,3.05,1,350
14900176,Short Stay 30 minutes away from Melbourne CBD,93536832,Shovon,,Wyndham,-37.89104809851594,144.6658976991889,Private room,110,1,0,,,1,174
7724084,Cozy & Modern B&B,1751503,Charlin & Candy,,Wyndham,-37.89737486482057,144.7763592138442,Private room,41,1,31,2017-03-06,2.14,2,354
11124106,Comfortable family home,54694131,Yonghan,,Wyndham,-37.88905694724838,144.6844764081929,Entire home/apt,170,1,3,2017-01-10,0.28,1,153
16355200,"VILLA CARMEN 45 - Sleeps 10, 30 min to CBD",15651267,Serviced Houses Australia Hosted By,,Wyndham,-37.91539454381855,144.74655856571235,Entire home/apt,245,2,0,,,46,337
13101779,"Independent 1 BR unit, Kitchen , living",72801001,Ashok,,Wyndham,-37.89766929955163,144.74057621102713,Entire home/apt,96,1,4,2017-03-25,0.83,1,76
17722183,Home Away from Home,1318245,Itchie,,Wyndham,-37.89303967076252,144.74242975030825,Private room,50,7,0,,,2,273
12189674,werribee gate way to the west,63020908,Borgy,,Wyndham,-37.902425075418066,144.63303842075945,Private room,35,1,1,2016-06-02,0.10,1,359
13036416,relaxing country house,71928865,Paula,,Wyndham,-37.89013145346586,144.68525608409578,Private room,75,10,1,2016-05-30,0.10,1,0
12179388,Warm getaway with all amenities,65443456,Walter,,Wyndham,-37.90730730346157,144.63401552529834,Entire home/apt,170,1,3,2017-02-02,0.46,1,365
6876108,One room left,32879672,Joyce & Mark,,Wyndham,-37.90048303204906,144.77698711486323,Private room,79,2,6,2016-11-05,0.64,1,324
11067119,Cozy place in a nice area!,44788627,Cibeli,,Wyndham,-37.8787127883856,144.72070450387835,Private room,45,1,6,2017-03-04,0.43,1,364
9201274,Tastefully decorated and cozy home,1476661,Faapoi,,Wyndham,-37.89261321738189,144.60899082022107,Private room,73,1,0,,,1,364
13100557,A house just next to to Local shopping mall.,72781918,Rahul,,Wyndham,-37.88842345621666,144.6616146765825,Private room,60,1,0,,,1,365
10282551,Spacious bedroom in great terrace,52885981,Patrick,,Wyndham,-37.87616651670515,144.706191402145,Private room,85,1,3,2017-02-02,0.23,1,365
10528362,Clean and Comfy Room in Werribee,54289205,Jen,,Wyndham,-37.87930348159337,144.67127593487768,Private room,31,2,15,2017-02-09,1.02,2,304
16901768,related friendly house.,67264579,Afroza,,Wyndham,-37.859743401844526,144.72889823178826,Private room,30,4,0,,,1,91
12997271,Cozy quite place,60790126,Vani,,Wyndham,-37.86405005063622,144.7233830188233,Private room,90,1,1,2016-05-25,0.10,1,365
14739344,"WYNDHAM BEACHSIDE VILLA - Sleeps 14, WI-FI + LINEN",15651267,Serviced Houses Australia Hosted By,,Wyndham,-37.965296590144405,144.7056007739149,Entire home/apt,245,2,0,,,46,347
17945274,Cozy new three bedrooms 25 min to Melbourne CBD,109788769,Mia,,Wyndham,-37.85688456300785,144.7478889735695,Private room,180,1,0,,,6,349
16579390,Modern 4 BR. 30 km to Melbourne CBD or Airport,82234809,Zeeshan,,Wyndham,-37.89426503722113,144.64762499627753,Private room,66,2,0,,,1,349
8994613,Enroute to the Great Ocean Road!,31704781,Shae,,Wyndham,-37.83818966466791,144.7086137270928,Private room,75,1,80,2017-03-18,4.73,1,73
14973786,Enough Rooms for Group Travel Up to 8 Persons,2587171,Melba,,Wyndham,-37.86916426807258,144.6757042948356,Private room,75,3,4,2017-01-31,0.63,1,364
1637329,Private Ensuite Room 1 in Melbourne,8623584,Michael,,Wyndham,-37.901881253369176,144.7422859895335,Private room,60,3,1,2017-03-16,1,4,180
6941758,VILLA SALTWATER - Point Cook 3 Bdrm,15651267,Serviced Houses Australia Hosted By,,Wyndham,-37.9070242222866,144.77218740025413,Entire home/apt,176,2,8,2017-03-04,0.40,46,360
14971779,Lux house 22min to CBD or Airport,92196966,Alex,,Wyndham,-37.884262456419606,144.73138779225187,Entire home/apt,320,2,4,2017-03-04,0.91,2,335
16902136,Comfy new bedroom 25mins to Melbourne CBD,109788769,Mia,,Wyndham,-37.857718765666064,144.7483621095016,Private room,66,1,1,2017-03-09,1,6,358
12934790,Single room in Family home,71037095,Radhe,,Wyndham,-37.857944236329764,144.7268729647228,Private room,45,1,0,,,1,365
6487741,Stylish & Modern Living B&B,1751503,Charlin & Candy,,Wyndham,-37.89716385249538,144.77515604434228,Private room,45,1,28,2017-03-13,1.60,2,353
17783422,Luxurious Home with 4 Rooms +WIFI. Room No. 5,63276696,Bobby,,Wyndham,-37.90966936525987,144.76190451437427,Private room,39,1,0,,,4,160
15302418,Modern Comfortable Cosy Room with Comfy Bed 2,19362358,Donald & Ween,,Wyndham,-37.90273088467646,144.7305273676604,Private room,39,1,20,2017-03-30,7.32,3,160
16020432,"VILLA STONEYFELL 15 -  30min to CDB, Sleeps 10-12",15651267,Serviced Houses Australia Hosted By,,Wyndham,-37.90873485753259,144.77826382508033,Entire home/apt,215,2,1,2016-12-28,0.31,46,359
11703323,"2 dogs, 1 cat, my husband and I.",4591571,Cassie,,Wyndham,-37.836271378720625,144.7160309847136,Private room,35,1,18,2017-04-02,1.39,1,358
15596606,Park View - Charming 3BR Retreat 22 km to Melborne,24785416,Subhashish,,Wyndham,-37.90417736243186,144.74410066539627,Entire home/apt,128,1,13,2017-03-25,3.02,1,144
13661968,"Cosy, Clean Home Away From Home",60445511,Jessica,,Wyndham,-37.86128978655621,144.73664496487268,Private room,66,1,0,,,1,364
4390476,Friendly Host in Melbourne Room 1,22793004,Samuel,,Wyndham,-37.847195633756954,144.68602320483245,Private room,59,1,12,2017-01-20,0.42,2,358
17574386,Most tastefully furnished room in Point Cook,31771415,Anoo Radha,,Wyndham,-37.91164218312098,144.77612993661805,Private room,55,1,1,2017-03-28,1,1,83
17791658,Luxurious Home with 4 rooms +WIFI. Room No. 4,63276696,Bobby,,Wyndham,-37.908632243177955,144.76097981716876,Private room,51,1,1,2017-03-21,1,4,348
17791672,Luxurious Home with 4 Rooms +WIFI. Room No. 3,63276696,Bobby,,Wyndham,-37.9078423932028,144.76203630031247,Private room,51,1,0,,,4,164
16382651,GRASSBIRD LODGE 124 - MELBOURNE 5BDRM,15651267,Serviced Houses Australia Hosted By,,Wyndham,-37.90416783876146,144.72445405142113,Entire home/apt,245,2,0,,,46,338
13593771,**WiFi**enroute to Great Ocean Road,78561414,Karen,,Wyndham,-37.90022550057007,144.61583479528042,Entire home/apt,139,2,38,2017-03-25,4.25,1,284
16355774,"VILLA CARMEN 55 - Sleeps 10, 30 min to CBD",15651267,Serviced Houses Australia Hosted By,,Wyndham,-37.91854332085484,144.7456483449237,Entire home/apt,244,2,0,,,46,338
5661754,Queen size bed upstair with carpark,10857350,Lyn,,Wyndham,-37.8922886459074,144.66685059610217,Private room,50,1,15,2017-03-30,0.66,4,360
16676910,Luxurious Large 4 Bedroom house close to Melbourne,37446634,Jojo,,Wyndham,-37.9058573183481,144.76736880133828,Entire home/apt,148,2,4,2017-03-07,1.62,1,32
6748080,"VILLA de MARSEILLES - 6 BDRM, Sleeps 14, 30min CBB",15651267,Serviced Houses Australia Hosted By,,Wyndham,-37.89263917251793,144.7471184292715,Entire home/apt,275,2,1,2017-02-19,0.67,46,344
11989583,Private Room Double Bed in Dunnings,64091016,EFel,,Wyndham,-37.884903633609426,144.71937278298537,Private room,50,1,7,2016-07-21,0.57,1,365
3075412,VILLA MYSTIC - MELBOURNE,15651267,Serviced Houses Australia Hosted By,,Wyndham,-37.90927369903192,144.77535975447486,Entire home/apt,185,2,6,2016-12-27,0.28,46,360
17985133,位于wyndham vale环境优美house -3,77994373,Jessie,,Wyndham,-37.88694803368762,144.61455068639256,Private room,35,1,0,,,3,181
15848204,Clean & Modern close to transport,102580391,Alan,,Wyndham,-37.89326532992314,144.63342062963935,Private room,38,2,4,2017-03-09,1.02,1,87
15526663,4BR Melbourne Stylehouse 22min CBD/Airport,99346216,Alex,,Wyndham,-37.88536868604072,144.73265436835308,Entire home/apt,300,2,1,2017-03-02,0.88,2,335
16509619,"VILLA HIDCOTE - MELBOURNE 5BDRM, 30 min to CBD",15651267,Serviced Houses Australia Hosted By,,Wyndham,-37.90201469079737,144.7521200578664,Entire home/apt,245,2,0,,,46,337
9118352,Peaceful position by Werribee River,35257380,Lisa,,Wyndham,-37.8924550570027,144.64612324749868,Private room,30,2,31,2017-03-25,1.82,1,357
8377494,Small Price But Quality Stay 价惠质优,44151135,Sue,,Wyndham,-37.88255421720713,144.69630711497572,Private room,31,3,2,2016-07-22,0.23,1,356
16999711,Sanctuary Lakes Golf Course  - Resort Living,20449641,Danielle,,Wyndham,-37.88967693268821,144.7627776340681,Private room,45,1,4,2017-03-17,2.14,1,91
8152019,Spacious Bedroom and private bath with amenities,25983721,Kris,,Wyndham,-37.85735227578081,144.73672230662388,Private room,43,1,18,2017-02-21,1.03,1,61
16245597,Rustic cabin in Werribee,23649355,Kiralee,,Wyndham,-37.8794183500228,144.66480900542993,Private room,50,1,3,2017-01-28,1.01,1,347
1630611,Private Ensuite room2 in Point Coo,8623584,Michael,,Wyndham,-37.90174009722747,144.74117440731115,Private room,55,3,7,2017-03-16,0.17,4,179
13984115,comfort room,83453608,Bobby,,Wyndham,-37.9079045798637,144.7688708478154,Entire home/apt,110,1,14,2016-12-31,2.06,1,90
5907737,Mandy Room @ Westbourne Manor,30581042,Loida,,Wyndham,-37.85581054459025,144.74676088061943,Private room,60,1,2,2017-03-02,0.10,4,360
17985580,Fully furnished new house with park,9676094,Hunter,,Wyndham,-37.86271601157545,144.73668207464488,Private room,48,1,0,,,1,363
10160701,"Resort Style Living
(B & B)",44317034,Mobin & Binish,,Wyndham,-37.89906183890756,144.76690400458116,Private room,45,1,47,2017-03-31,3.09,2,349
11395003,Private room in Point Cook,45795405,Ganesh,,Wyndham,-37.89199751873111,144.7360563155018,Private room,50,1,0,,,1,88
14113500,Shared Accommodation - Long Stay,1318245,Itchie,,Wyndham,-37.89522184779206,144.74283528442268,Private room,50,7,0,,,2,270
8654769,VILLA JEMMA - MELBOURNE  SLEEPS 12,15651267,Serviced Houses Australia Hosted By,,Wyndham,-37.91119339446493,144.7786337945127,Entire home/apt,185,2,6,2016-12-29,0.34,46,360
515607,Quiet modern home 1,2539832,Craig,,Wyndham,-37.888576190079,144.63698848513792,Private room,30,2,34,2017-03-16,0.86,3,352
16601004,Modern 4BR Home. 22km from Melb CBD with WIFI,109517239,Wendy,,Wyndham,-37.842729083436936,144.7233565573891,Entire home/apt,155,3,11,2017-03-24,4.07,1,139
16243829,Hoppers Crossing. Elegant Family Home.,15739356,Tanya And Andrew,,Wyndham,-37.854709297095,144.7089602543622,Entire home/apt,170,2,7,2017-03-25,2.12,1,352
15653994,VILLA GARDENER - POINT COOK 4bdrm,15651267,Serviced Houses Australia Hosted By,,Wyndham,-37.90611623682944,144.72365299638722,Entire home/apt,195,2,4,2017-03-02,0.94,46,358
16440282,距City仅16公里 墨尔本湿地保护区紧靠火车站 交通生活便利 可接机,107809101,Nathan,,Wyndham,-37.864898846543866,144.7376243160262,Private room,60,1,1,2017-01-19,0.40,1,365
7878679,Private room in 3 bedroom home,23920294,Brydie,,Wyndham,-37.8947061705504,144.6165439596092,Private room,35,1,23,2017-03-12,1.46,2,360
3759399,Quiet suburban household room.,19247107,Tim,,Wyndham,-37.896396579333576,144.74689959432297,Private room,90,1,0,,,1,365
11656465,Éxperience contemporay living space,61851704,Winee & Gesh,,Wyndham,-37.83805172391087,144.67587248683657,Private room,47,1,38,2017-03-23,3.11,1,60
15638571,"A welcoming, modern living space in Tarneit",100868802,Maria,,Wyndham,-37.83305736853811,144.67263636796724,Private room,34,1,5,2017-03-19,1.05,1,261
17674836,Cozy new two bedrooms 25 min to Melbourne CBD,109788769,Mia,,Wyndham,-37.85716237287236,144.7465210596215,Private room,110,1,0,,,6,358
13359684,"""RAZ - RAB""  5 BR Rendezvous",75787076,Roz,,Wyndham,-37.85154164489688,144.7182902992483,Private room,37,1,10,2016-11-11,1.04,1,363
17950946,全新4房别墅的主卧带卫生间，免费WIFI，可自己煮食，步行到城铁站和购物中心,123171726,Philip,,Wyndham,-37.861636985302574,144.7363877435092,Private room,88,1,0,,,2,271
15835244,Spacious dbl room with private bath,75726327,Kathryn,,Wyndham,-37.861372533285554,144.75329153458495,Private room,60,1,2,2017-03-31,0.61,1,177
16666340,Point Cook Serviced Accommodation,110233148,Point Cook,,Wyndham,-37.906534978963386,144.7617260300638,Entire home/apt,300,2,0,,,1,322
10573212,Superior Room Cls CBD Kitchen WIFI,46736077,Maki And Roy,,Wyndham,-37.85515984298103,144.70900901135448,Private room,48,2,25,2017-03-29,1.73,2,361
15849679,"VILLA MIDDLETON - Brand new & Modern, Sleeps 10",15651267,Serviced Houses Australia Hosted By,,Wyndham,-37.90634965874334,144.7585203606667,Entire home/apt,195,2,4,2017-02-28,1.07,46,357
16832106,Cozy and comfortable private room,112030161,Dilani,,Wyndham,-37.89996075555844,144.7383662870045,Private room,50,1,0,,,1,0
5863819,Amazing house in amazing surburd,1233125,Jan,,Wyndham,-37.86304966137927,144.7468950065701,Private room,60,2,0,,,1,365
16796448,Cosy Rooms 22kms West of Melbourne,30379082,Mathew,,Wyndham,-37.84231929771623,144.72397129071456,Private room,80,2,2,2017-03-25,2,1,360
4868852,Melbourne delight. LUXURY. PRIVACY.,21301078,Lucille,,Wyndham,-37.904243148805,144.7254346567177,Private room,42,1,5,2017-03-25,1.97,1,357
9030367,A quiet private self-contained unit,47137708,Peter,,Wyndham,-37.90959510620307,144.6575176077128,Entire home/apt,90,2,19,2017-04-02,1.20,1,73
8506529,提供大家一个来墨尔本探亲旅游，学习工作暂住的，价廉质优的房间！,38745614,Stella,,Wyndham,-37.89086647547572,144.73517086173635,Shared room,48,1,7,2017-02-23,0.46,1,365
12738402,Aussie Country Cottage with Views,69271568,Bianca,,Wyndham,-37.878461355318855,144.48432557799322,Entire home/apt,66,1,0,,,1,0
16757512,Spacious brand new double story house,111209858,Mary,,Wyndham,-37.839802600903994,144.73757296796344,Entire home/apt,165,5,0,,,1,178
4402872,Resort living at Sanctuary Lakes,4383786,Dominik,,Wyndham,-37.905757619569094,144.7636505676877,Entire home/apt,190,2,2,2017-01-01,0.23,1,365
5222707,Charming 4BR Home 22 km to Melborne,5598870,Arya,,Wyndham,-37.86522874287097,144.72259413686987,Entire home/apt,159,3,67,2017-04-01,2.62,2,272
17366822,全新的4房3厅双层别墅有1--4房出租，免费WIFI，步行至城轨站,116361208,Amanda,,Wyndham,-37.86308129159406,144.7356423352041,Private room,48,1,4,2017-03-30,3.64,1,64
12328175,Bedroom 3 upstairs,66524136,Gordana,,Wyndham,-37.89065626363545,144.64545636762963,Private room,50,1,0,,,2,306
16624974,Comfy new house in Melborne with nice garden view,109788769,Mia,,Wyndham,-37.857652615625774,144.74626074936674,Private room,75,1,12,2017-03-30,5.00,6,352
2382258,Last minute room for short stay,2539832,Craig,,Wyndham,-37.88711301315272,144.63518080814444,Private room,30,1,9,2016-03-01,0.34,3,365
5907830,Mia Room @ Westbourne Manor,30581042,Loida,,Wyndham,-37.85597296054833,144.7452572751031,Private room,80,3,2,2017-03-04,0.91,4,365
11283693,Carter Cottages Accommodation,58946150,Mim,,Wyndham,-37.904531198720036,144.66662659372005,Private room,149,1,2,2016-09-24,0.15,1,362
16589867,Modern Comfortable and Cozy w/ Spinal Support Bed3,19362358,Donald & Ween,,Wyndham,-37.90398233580045,144.73185140072616,Private room,39,1,11,2017-03-27,4.46,3,157
16261876,GRASSBIRD LODGE 126 - 5 bedroom house in MELBOURNE,15651267,Serviced Houses Australia Hosted By,,Wyndham,-37.90565125160013,144.72283826707434,Entire home/apt,245,2,0,,,46,314
8561235,MODERN PRIVATE STUDIO-Wetland Views,45058728,Verena And Aleks.,,Wyndham,-37.91295425663065,144.73648289683973,Entire home/apt,73,3,45,2017-03-27,2.60,1,311
14254809,Modern home away from home,86795259,Joseph,,Wyndham,-37.918457480803625,144.64079288108348,Private room,47,1,2,2017-03-04,0.32,1,364
17178153,Queen size bedroom with Parking,10857350,Lyn,,Wyndham,-37.891589315023694,144.66630393279559,Private room,50,1,4,2017-03-24,3.64,4,91
15271199,"Golf, Gym, 2 guests Queen Size Bed",3384038,Kristine,,Wyndham,-37.90570677163993,144.77252006468083,Private room,66,2,0,,,1,151
6692465,"Hoppers Crossing, West of Melbourne",35029789,Michael,,Wyndham,-37.87749571087325,144.70363059955798,Entire home/apt,180,1,1,2015-12-30,0.07,1,0
10000147,Sanctuary Parkview Resort,24105997,Nube,,Wyndham,-37.892799136147,144.77362487715413,Private room,35,1,0,,,2,0
464612,Point Cook Homestay with Private Bathroom,2309055,Serena And KC,,Wyndham,-37.90042129541459,144.724964251269,Private room,60,4,49,2016-11-25,0.85,1,354
13997715,Single clean room in Melbourne surburbs,28776949,Michael,,Wyndham,-37.865451404547805,144.70779264068912,Private room,37,1,6,2017-02-05,1.13,1,85
11640029,Charming Spacious Bedroom,549667,Vassy,,Wyndham,-37.89539200401171,144.6230872264721,Private room,66,2,12,2017-01-22,0.94,2,360
10000999,Sanctuary Parkview Resort,24105997,Nube,,Wyndham,-37.89409529500189,144.77267490090085,Private room,35,2,0,,,2,0
12786220,Comfy Private Room In A New House,16319616,Airin,,Wyndham,-37.84254621733496,144.74211345194647,Private room,41,1,28,2017-03-29,2.96,4,336
12238085,Master Bedroom for the two of you,65860158,Michael,,Wyndham,-37.85923919917136,144.7356030022189,Private room,60,1,0,,,1,364
17100483,A perfect room for a perfect stay.,114775952,Mannat And Nitin,,Wyndham,-37.895057702998855,144.65878961789704,Private room,41,1,5,2017-03-26,2.88,3,363
3769366,Amazing waterfront apartment,5238994,Pawan,,Wyndham,-37.966629902460824,144.70618146181297,Entire home/apt,180,7,4,2017-02-15,0.13,22,37
8460414,Inside will suprise you!,227700,David,,Wyndham,-37.89122139127983,144.68197798025415,Private room,50,1,4,2016-05-27,0.29,1,139
17995143,全新双层现代别墅有1-4房出租，免费WIFI，可自己煮食，步行10多分钟到巴士站，城铁站和购物中心,123171726,Philip,,Wyndham,-37.86279665823311,144.7356986250938,Private room,48,1,0,,,2,174
8722950,Welcome Home - in Melbourne's West,42807088,Ricky,,Wyndham,-37.890855011148155,144.77489592128546,Entire home/apt,194,1,0,,,1,0
4391429,Modern 3BR Home. 22 km to Melb CBD.,5598870,Arya,,Wyndham,-37.84525940539463,144.72971673410558,Entire home/apt,159,3,91,2017-03-18,3.16,2,321
16862537,Quiet and comfortable bedroom.,43033410,Fernando,,Wyndham,-37.87656334158496,144.74937942210406,Private room,41,2,1,2017-02-27,0.83,1,115
15811600,Romantic getaway At Sanctuary Lakes Resort,102330470,Bryan,,Wyndham,-37.89315471256386,144.768813516313,Entire home/apt,189,1,6,2017-04-01,2.17,1,359
17832370,Resort style living,121959743,Vibil,,Wyndham,-37.917417762735596,144.7586028498535,Private room,45,2,0,,,1,0
15437969,"WYNDHAM BAYSIDE VILLA - MELBOURNE Spacious, Beach",15651267,Serviced Houses Australia Hosted By,,Wyndham,-37.96219861623512,144.7071774133243,Entire home/apt,265,2,0,,,46,362
16307889,Near public transport and shopping,45466919,Bedro,,Wyndham,-37.89935204740904,144.73082128298708,Private room,41,1,0,,,1,180
7864485,Private Room Queen Bed with Aircon,36591532,Reny & Dick,,Wyndham,-37.897600253727646,144.728636671931,Private room,50,1,36,2017-03-30,1.86,2,364
